您微信多少，我加您，您发下女儿斑点的照片 我看下，再给您介绍	0, ,0, ,0, ,0, ,1, ,0, ,0, ,0, ,0
是有两颗豆粒大小的斑点在脸上吗？在脸上哪个部位呢？	0, ,0, ,1, ,0, ,0, ,0, ,0, ,0, ,0
是不会的 吸脂是永久性的减少脂肪细胞的数量的	0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,1
您现在没有在北京吗	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
祛斑是咱们医院的金牌项目哦，针对您个人皮肤的斑点，肤质、肤色等生理特点通过最科学彻底的方式进行联合治疗，达到系统性祛斑、美白，全面激活皮肤自我修复和代谢功能。	0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,1
线雕咱们有分几种，有普通的线雕技术，也有专利三剑客线雕技术的	0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,1
我们是22年的老字号医院，都是安全有保障的	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
多运动	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
我这边先简单了解一下您的皮肤的情况先 可以么？	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
请问您打算预约什么时候呢	0, ,0, ,0, ,0, ,0, ,0, ,1, ,0, ,0
您是想要近期注射吗？	0, ,0, ,0, ,0, ,0, ,0, ,1, ,0, ,0
您好 是想去除黄褐斑吗？	0, ,0, ,0, ,1, ,0, ,0, ,0, ,0, ,0
宝安区地铁过来很方便的	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
针对这类胎记我院采用黑色素细胞消融技术，治愈后与正常皮肤颜色一样，不会留下任何疤痕。 我可以给您介绍一下治疗原理，您能更好的了解。	0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,1
我知道你说的那种情况了	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
那您近期是想补打吗？	0, ,0, ,0, ,0, ,0, ,0, ,1, ,0, ,0
手术除皱是我院的经典项目，我们会根据您的需求为您选择最合适的祛皱方式	0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,1
您电话是多少？我把医院地址路线　咨询号发给您，保存好   可以凭咨询号直接来院 免挂号费 免看诊费 比较方便	0, ,0, ,0, ,0, ,1, ,0, ,0, ,0, ,0
祛斑是我们鹏程的口碑项目	0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,1
可能要两三万多吧，具体要给医生面诊下	0, ,0, ,0, ,0, ,0, ,0, ,0, ,1, ,0
好的 我的微信 13510616251	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
电话139****6494是吗	0, ,0, ,0, ,0, ,1, ,0, ,0, ,0, ,0
晚上是到7点30 ，你今天是休息吗？	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
我们就提前帮您安排好	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
那也是属于局限性的白斑   目前的医疗技术中小面积的白斑检查明确内在病因是可以治愈的	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
进口的玻尿酸有很多品牌的，费用是2千-8千多不等的	0, ,0, ,0, ,0, ,0, ,0, ,0, ,1, ,0
你是对鼻部怎么不满意呢？	0, ,0, ,1, ,0, ,0, ,0, ,0, ,0, ,0
您是做的什么检查呢？	1, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0
13198538182 是我的微信号 可以加我  你微信号多少？	0, ,0, ,0, ,0, ,1, ,0, ,0, ,0, ,0
你好，这个需要根据你的下巴的基础情况来定，一般1-3支都有可能的	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
建议你问你们当地医生	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
用的是什么药物呢	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
这个是手术的价格的，加上其他的大概两万多一点点的哦	0, ,0, ,0, ,0, ,0, ,0, ,0, ,1, ,0
方便加一下您的微信了解您的眼部情况吗？	0, ,0, ,0, ,0, ,1, ,0, ,0, ,0, ,0
可以先过来医院看看	0, ,0, ,0, ,0, ,0, ,0, ,1, ,0, ,0
好的，您是准备什么时候做呢？是打算近期做吗	0, ,0, ,0, ,0, ,0, ,0, ,1, ,0, ,0
您电话多少尼，我直接电话跟您沟通，方便您更详细了解，不影响您后续咨询	0, ,0, ,0, ,0, ,1, ,0, ,0, ,0, ,0
您这边是在备孕吗	0, ,0, ,1, ,0, ,0, ,0, ,0, ,0, ,0
申请好您安排好时间过来找我就可以了	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
您生了3个宝宝，好伟大呀，是对胸部怎么不满意呢	0, ,0, ,1, ,0, ,0, ,0, ,0, ,0, ,0
怎么称呼您呢 您方便的话可以留下电话和贵姓 稍后让专家给您致电	0, ,0, ,0, ,0, ,0, ,1, ,0, ,0, ,0
有很多方式，不一定非要做手术	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
这样，你微信是多少呢？方便的话加您微信，您发图片，我这边先看一下你的基础情况，也能更好的给您建议	0, ,0, ,0, ,0, ,1, ,0, ,0, ,0, ,0
嗯 疼痛是持续性还是间断性的呢？有缺钙吗	0, ,0, ,1, ,0, ,0, ,0, ,0, ,0, ,0
好，您微信多少，我加您，给您发送手术、激光等私密紧致的资料	0, ,0, ,0, ,0, ,1, ,0, ,0, ,0, ,0
可以的，您现在是上班工作吗？平时周末有没有休息时间呢？正好本周六我院邀请北京协和医院姜国调教授来我院会诊的	0, ,0, ,0, ,0, ,0, ,0, ,1, ,0, ,0
祛斑的方式也有多种，光电仪器、中胚层疗法，还有中医	0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,1
我先帮您简单分析一下吧	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
请问你是打算近期做的吗？	0, ,0, ,0, ,0, ,0, ,0, ,1, ,0, ,0
近期考虑补打吗？	0, ,0, ,0, ,0, ,0, ,0, ,1, ,0, ,0
本院地址：深圳市罗湖区笋岗东路3013号，长虹大厦深圳鹏程医院  地铁：9号线园岭站c出口	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
我们是私立整形医院，我们专业只做整形美容，是深圳20年的老字号医院了	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
您多大年龄了  这个情况出现多久了呢	0, ,0, ,0, ,0, ,0, ,1, ,0, ,0, ,0
好的，您贵姓？	0, ,0, ,0, ,0, ,0, ,1, ,0, ,0, ,0
本身治疗安全无痛，治疗时间短暂	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
我加您微信吧，会更方便点	0, ,0, ,0, ,0, ,1, ,0, ,0, ,0, ,0
您之前有采用过什么治疗吗？	1, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0
现在医院都开通了地铁	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
姑娘  你最近同房了吗？	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
疤痕是怎么形成的呢，到现在有多久了，大概在鼻部哪个位置呢	0, ,0, ,1, ,0, ,0, ,0, ,0, ,0, ,0
之前是有来过咱们医院是吧，您之前在咱们医院登记的哪个号码呢	1, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0
你在哪家医院检查的	1, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0
了解一下您目前身高体重是多少呢	0, ,0, ,0, ,0, ,0, ,1, ,0, ,0, ,0
您是想近期做点痣吗	0, ,0, ,0, ,0, ,0, ,0, ,1, ,0, ,0
你好 在的	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
出现这种情况多长时间了	0, ,0, ,1, ,0, ,0, ,0, ,0, ,0, ,0
可能？  我先了解一下你的情况在给你分析	0, ,0, ,1, ,0, ,0, ,0, ,0, ,0, ,0
嗯，您微信多少呢？这边加你	0, ,0, ,0, ,0, ,1, ,0, ,0, ,0, ,0
去痣的话，治疗采用黑色素细胞消融技术治疗，采用大型的物理仪器消融去除，不需要手术，请问你现在多大年龄了 ？男士女士 ？痣是有几颗 ？	0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,1
你是家长咨询，带过来是吗！	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
我这边不太清楚呢， 不过红血丝是可以通过仪器治疗的	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
祛痘是鹏程的口碑项目 做的人非常多 你的年龄是？痘痘有多长时间了？	0, ,0, ,1, ,0, ,0, ,0, ,0, ,0, ,0
您好女士，您的斑点是有多久了呀	0, ,0, ,1, ,0, ,0, ,0, ,0, ,0, ,0
你手机号码是多少呢，我发个免费的专家面诊预约号和详细地址给你	0, ,0, ,0, ,0, ,1, ,0, ,0, ,0, ,0
嗯，现在也可以治疗了	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
您方便加我微信吗  我稍后可以帮您查看一下是否还有优惠的名额先	0, ,0, ,0, ,0, ,1, ,0, ,0, ,0, ,0
赵先生您好	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
是什么药膏呢	1, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0
好的，那微信聊	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
乳头漂红的方法主要有：纹绣漂红乳头和激光漂红乳头 效果可以达到不会褪色，重回娇红粉嫩的状态呢 	0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,1
这个检查号是可以申请一个免费检查的号的 只需要您一个可以接收短信的电话号码	0, ,0, ,0, ,0, ,1, ,0, ,0, ,0, ,0
好的，祛痘印是我们鹏程医院的常规口碑项目	0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,1
您好，很高兴为您咨询解答 ，如果不方便打字可以直接拨打电话：1891155010	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
您有去医院确诊是什么斑吗？	1, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0
先生  还在关注吗？	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
嗯嗯，咱们美瞳线使用的是纯天然植物色料，是在表皮层和真皮层之间操作，无痛不出血 0结痂也不需要恢复期哦！您是打算近期做改善？	0, ,0, ,1, ,0, ,0, ,0, ,0, ,0, ,0
然后你下次直接过来都可以的	0, ,0, ,0, ,0, ,0, ,0, ,1, ,0, ,0
我们采用的是最新进口水动力吸脂仪器，运用水的柔性，温和的将治疗部位的脂肪分离，液化，缓缓排出体外.是一个针孔式的精细微创操作，创伤小，恢复快	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
脸是你自己的  你不到正规医院做治疗 出了任何毁容的情况再过来修复吧	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
你朋友多大年龄？有面诊设计过吗	0, ,0, ,0, ,0, ,0, ,1, ,0, ,0, ,0
您好  在吗	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
查出有什么疾病吗?	1, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0
请问您主要考虑什么呢？》	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
你是想近期要做吗	0, ,0, ,0, ,0, ,0, ,0, ,1, ,0, ,0
这个是国产的润百颜的	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
这样 您微信多少呢？我加您微信	0, ,0, ,0, ,0, ,1, ,0, ,0, ,0, ,0
义齿是几百元的	0, ,0, ,0, ,0, ,0, ,0, ,0, ,1, ,0
请问您多大年龄呢  男性还是女士	0, ,0, ,0, ,0, ,0, ,1, ,0, ,0, ,0
是先天性畸形吗 还是有受伤过呢	0, ,0, ,1, ,0, ,0, ,0, ,0, ,0, ,0
之前在我院登记的手机号是多少呢？我这边帮您查询一下	0, ,0, ,0, ,0, ,1, ,0, ,0, ,0, ,0
咱们医院的内窥镜同步图像显示技术，手术过程全程可见 乳晕切口，不留疤痕哦。	0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,1
之前有脱过吗？或者有用其他方式脱过吗？	1, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0
您是美容院的？	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
您这边有没有微信呢，我发定位给您看看吧	0, ,0, ,0, ,0, ,1, ,0, ,0, ,0, ,0
嗯，好的，请问您身高 体重是多少呢？	0, ,0, ,0, ,0, ,0, ,1, ,0, ,0, ,0
嗯，我们周末都是正常上班的，	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
手术根据患者的不同年龄、阴道松弛及会阴损伤的不同程度、患者定制要求不同来确定价位的，一般是五六千 到万不等	0, ,0, ,0, ,0, ,0, ,0, ,0, ,1, ,0
这是我的qq 号	0, ,0, ,0, ,0, ,1, ,0, ,0, ,0, ,0
好的  咱们微信聊	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
您接收短信的手机号是？	0, ,0, ,0, ,0, ,1, ,0, ,0, ,0, ,0
抱歉，图片是压缩变形的，看不清楚，您微信多少，我加您，照片发微信	0, ,0, ,0, ,0, ,1, ,0, ,0, ,0, ,0
我这里收不到，你有微信吗？	0, ,0, ,0, ,0, ,1, ,0, ,0, ,0, ,0
之前来过医院没有	1, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0
你检查了你的医生怎么跟你说呢	1, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0
是先天性还是产后导致的呢》	0, ,0, ,1, ,0, ,0, ,0, ,0, ,0, ,0
下巴整形是我院的经典项目，像瘦下巴、双下巴、丰下巴、下巴吸脂等都是可以做的，为你达到清秀光彩脸面	0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,1
现在年轻的女孩子对私密也是非常重视的	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
嗯，那过来我们医院非常方便的，你是想要什么时候做呢	0, ,0, ,0, ,0, ,0, ,0, ,1, ,0, ,0
好的，我是张雨电话18926211796.您存下	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
我们朋友圈的话有很多美瞳线的术前术后对比照 您可以先参考的	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
之前有了解过体毛的种植吗？	0, ,0, ,0, ,1, ,0, ,0, ,0, ,0, ,0
想要了解什么项目呢？有什么能帮到您？	0, ,0, ,0, ,1, ,0, ,0, ,0, ,0, ,0
像目前的话是可以做个白带化验，彩超检查确诊下的	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
药物有将近两百种 不同病因和程度处方也是不同的 需要做个相关的检查才能确定	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
需要多次	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
恩 这样 你有微信q吗 我加你下 你给我拍个你的局部图 我先给你看看 对症分析	0, ,0, ,0, ,0, ,1, ,0, ,0, ,0, ,0
双下巴就是一个部位  具体的价位是根据选择的吸脂技术不同来界定的	0, ,0, ,0, ,0, ,0, ,0, ,0, ,1, ,0
您好，请问您还在关注吗？	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
大概是什么时候去检查的，	1, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0
你是打算什么时候做这个治疗的呢	0, ,0, ,0, ,0, ,0, ,0, ,1, ,0, ,0
您是打算什么时候点呢？	0, ,0, ,0, ,0, ,0, ,0, ,1, ,0, ,0
您有登记预约 过我们现在的特价活动吗	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
好的，是正常的肤色的吗	0, ,0, ,1, ,0, ,0, ,0, ,0, ,0, ,0
您是想要什么时候过来呢	0, ,0, ,0, ,0, ,0, ,0, ,1, ,0, ,0
你微信号是多少呢？	0, ,0, ,0, ,0, ,1, ,0, ,0, ,0, ,0
13858174810手机号是正确的吗？核对下	0, ,0, ,0, ,0, ,1, ,0, ,0, ,0, ,0
凭预约号来院直接面诊，不需要排队	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
这个是我们现在的特价的	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
多大年龄呢 您的斑点多长时间了 是呈点状还是片状呢	0, ,0, ,0, ,0, ,0, ,1, ,0, ,0, ,0
那您加我微信吧 13510616251 这边系统识别不了若	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
您好看以的呢	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
本人的情况还是家里人，今年多大了？	0, ,0, ,0, ,0, ,0, ,1, ,0, ,0, ,0
咱们医院源细胞美胸技术，是接轨国际的丰胸科研技术，以人体自身活源脂肪细胞为基础，采用多层次、多点式、立体、微量手法注射，注入后不断刺激原有脂肪细胞，促进乳房自身脂肪细胞持续生长 术后乳房饱满、挺拔、丰盈、弹润，手感真实 	0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,1
您是打算近期做美瞳线吗	0, ,0, ,0, ,0, ,0, ,0, ,1, ,0, ,0
多久前出现的症状？	0, ,0, ,1, ,0, ,0, ,0, ,0, ,0, ,0
这边建议您先到医院过来检查一下你的实际情况呢	0, ,0, ,0, ,0, ,0, ,0, ,1, ,0, ,0
咱们医院光学深蓝射频，是目前广受欢迎的非手术塑身射频，对皮肤没有任何伤害哦	0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,1
您现在胸部是什么情况呢	0, ,0, ,1, ,0, ,0, ,0, ,0, ,0, ,0
请问您的眉毛基础怎么样恩？	0, ,0, ,1, ,0, ,0, ,0, ,0, ,0, ,0
正定也有直达医院公交车，非常方便	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
好的，保持电话通畅，怎么称呼呢	0, ,0, ,0, ,0, ,0, ,1, ,0, ,0, ,0
什么时候做的吻合术？	1, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0
恩好的，我这边给您登记下，您星期天到院前往前台报下手机号码，导医会带您看诊	0, ,0, ,0, ,0, ,1, ,0, ,0, ,0, ,0
我给您发微信了   注意查看下  谢谢	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
还有联系方式呢	0, ,0, ,0, ,0, ,1, ,0, ,0, ,0, ,0
隆鼻的方式有假体和自体 注射等等  您是对鼻部哪里不满意的呢	0, ,0, ,0, ,1, ,0, ,0, ,0, ,0, ,0
您主要是什么部位有些松弛皱纹想要做改善呢	0, ,0, ,0, ,1, ,0, ,0, ,0, ,0, ,0
因为治疗没有什么效果的话，要考虑治疗的方法，不对症，所以没有起到好的效果，白斑的特点是不定时不定期发展扩散的，所以一定要及时的控制，先了解下目前你的情况，我想好给你具体分析，你可以听听我的建议， 目前白班检查确诊是白癜风了吗？	0, ,0, ,1, ,0, ,0, ,0, ,0, ,0, ,0
需要加你的	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
那你的微信是？ 加你微信 我帮你看看你皮肤的状态	0, ,0, ,0, ,0, ,1, ,0, ,0, ,0, ,0
费用是一样的	0, ,0, ,0, ,0, ,0, ,0, ,0, ,1, ,0
您是近期正好生理期吗	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
您好，双眼皮咱们有埋线的方式，也有无痕的方式，还有切开的方式，您是想做哪种呢》、	0, ,0, ,0, ,1, ,0, ,0, ,0, ,0, ,0
是的，你是先生还是女士呢，、	0, ,0, ,0, ,0, ,0, ,1, ,0, ,0, ,0
请问您多大年龄了？是哪颗牙齿出现了问题呢？	0, ,0, ,0, ,0, ,0, ,1, ,0, ,0, ,0
安女士吗？	0, ,0, ,0, ,0, ,0, ,1, ,0, ,0, ,0
您的微信多少呢？您发张部位的照片，我初步的了解下	0, ,0, ,0, ,0, ,1, ,0, ,0, ,0, ,0
那挺长时间了，之前有采取过相关治疗或者修复吗	1, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0
有的是青春痘 有的是熬夜引起的 有的是饮食太刺激的原因	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
不是哟 我院是在东风东路的 刚才已经把我院的地址发给您啦	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
是小时候开始长的吗	0, ,0, ,1, ,0, ,0, ,0, ,0, ,0, ,0
孩子多大年纪了，耳朵什么情况呢	0, ,0, ,1, ,0, ,0, ,0, ,0, ,0, ,0
几千到一两万	0, ,0, ,0, ,0, ,0, ,0, ,0, ,1, ,0
请问您今年多大，对自己面部哪里不满意呢	0, ,0, ,0, ,0, ,0, ,1, ,0, ,0, ,0
不会啊，在深圳地铁都很方便的，您是在龙华哪个位置	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
是的 我就是让您先咨询呢	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
请问您多大年纪了呢  缺失几颗牙齿呢	0, ,0, ,1, ,0, ,0, ,0, ,0, ,0, ,0
好的 那我先不和您沟通了 先发送短信给您吧	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
可能实际费用比这个还会少，具体费用来院面诊更准确	0, ,0, ,0, ,0, ,0, ,0, ,1, ,0, ,0
这边显示预约我们周六首席专家童主任专家门诊的	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
你的唇部是怎么不满意呢	0, ,0, ,1, ,0, ,0, ,0, ,0, ,0, ,0
是您手机号吗	0, ,0, ,0, ,0, ,1, ,0, ,0, ,0, ,0
已加您的微信，您通过下我	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
之前有做过相关的治疗吗	1, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0
我们有专家会过来的	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
我们现在网络预约是可以享受特价99/包年的	0, ,0, ,0, ,0, ,0, ,0, ,0, ,1, ,0
另外就是六千多 九千多的进口色乳	0, ,0, ,0, ,0, ,0, ,0, ,0, ,1, ,0
目前来说孩子的情况我也不知道 也不知道用什么治疗方案 这样的话 我也不知道大概费用是不是	0, ,0, ,1, ,0, ,0, ,0, ,0, ,0, ,0
或者您也可以添加我的电话微信18028613526	0, ,0, ,0, ,0, ,1, ,0, ,0, ,0, ,0
有手术和非手术仪器两种方式，请问您之前有去医院面诊检查过需要做手术am、。	1, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0
请问您是对颜色不满意？您对自身牙齿的要求是怎样的？	0, ,0, ,1, ,0, ,0, ,0, ,0, ,0, ,0
一般情况下蛀牙进行补牙就可以恢复的 有的伤及牙髓牙神经的情况下可以做烤瓷牙	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
您好，请问您发送了什么？	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
请问您贝壳痣的分布情况？	0, ,0, ,1, ,0, ,0, ,0, ,0, ,0, ,0
您同意一下吧	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
我先了解一下你孩子的情况，出现多长时间了？孩子现在多大了	0, ,0, ,0, ,0, ,0, ,1, ,0, ,0, ,0
加下您微信	0, ,0, ,0, ,0, ,1, ,0, ,0, ,0, ,0
您好 您还在线吗？	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
请问患者多大年纪了	0, ,0, ,0, ,0, ,0, ,1, ,0, ,0, ,0
大约有多大面积呢？	0, ,0, ,1, ,0, ,0, ,0, ,0, ,0, ,0
可能忙，你可以给他打电话	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
另外的号码是多少呀	0, ,0, ,0, ,0, ,1, ,0, ,0, ,0, ,0
出现一周时间也不短了 有检查确诊过吗	1, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0
您号码多少呢	0, ,0, ,0, ,0, ,1, ,0, ,0, ,0, ,0
如果长时间出现尿频症状的话要警惕出现糖尿病或是尿毒症的可能性了，一直没有检查过么	1, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0
你可以加我微信，我微信上跟你说一下	0, ,0, ,0, ,0, ,1, ,0, ,0, ,0, ,0
可以的，我加您微信吧，给您发送咱们资料看看	0, ,0, ,0, ,0, ,1, ,0, ,0, ,0, ,0
吸脂手术的话一般费用在两千多起到三四千一个部位，具体的部位划分要看个人具体的肥胖程度，要由专业的医生来划分	0, ,0, ,0, ,0, ,0, ,0, ,0, ,1, ,0
现在是穿多大罩杯的内衣呢	0, ,0, ,1, ,0, ,0, ,0, ,0, ,0, ,0
你好，莉莉，请问您今年多大年龄了呢?	0, ,0, ,0, ,0, ,0, ,1, ,0, ,0, ,0
您之前来院登记的电话号码多少恩？ 我帮您查询一下	0, ,0, ,0, ,0, ,1, ,0, ,0, ,0, ,0
可以的，这边已经下班了，明天给你回电	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
我们这边地铁直达的	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
开眼角有多久时间了	1, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,0
打算什么时间就诊呢？	0, ,0, ,0, ,0, ,0, ,0, ,1, ,0, ,0
请问您大呢 男士还是女士？	0, ,0, ,0, ,0, ,0, ,1, ,0, ,0, ,0
咨询什么项目？	0, ,0, ,0, ,1, ,0, ,0, ,0, ,0, ,0
咱们医院采用超冰激光脱手臂毛，在避免对周围组织损伤的同时去除毛发的哦 	0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,1
这个您过来我们医院协商，我们医生会先看您的情况先	0, ,0, ,0, ,0, ,0, ,0, ,1, ,0, ,0
餐后血糖您大概在多少	0, ,0, ,1, ,0, ,0, ,0, ,0, ,0, ,0
请问您印记颜色、面积？	0, ,0, ,1, ,0, ,0, ,0, ,0, ,0, ,0
双眼皮一般在两三千起到五六千到八九千都有的，要看具体的眼部基础呢	0, ,0, ,0, ,0, ,0, ,0, ,0, ,1, ,0
您好，您是想要填充那个部位呢？	0, ,0, ,0, ,1, ,0, ,0, ,0, ,0, ,0
采用仪器，分斑分治，从根源防治色斑，以逐层管理，直达根源的技术精髓，在深层本源祛斑同时达到美白、嫩肤效果的肌肤个性化综合解决方案，并配合中医内外调理，治疗效果高达98%，并有效防止复发。	0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,1
费用的话根据毛发的严重程度 一个部位是一两千左右	0, ,0, ,0, ,0, ,0, ,0, ,0, ,1, ,0
您之前来过咱们医院应该很清楚 我们的价格都是在led上面都有的呢	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
您这边近期有来深圳的计划吗？	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
咱们自体脂肪丰下巴是吸取多余脂肪细胞，净化处理后，选择完整的颗粒脂肪细胞注射移植到下巴 	0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,1
现在痘痘是脓包，丘疹还是粉刺呢	0, ,0, ,1, ,0, ,0, ,0, ,0, ,0, ,0
好的，怎么称呼您呢？我是深圳鹏程医院陈助理	0, ,0, ,0, ,0, ,0, ,1, ,0, ,0, ,0
你的微信我搜不到	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
您这周有时间过来就可以享受	0, ,0, ,0, ,0, ,0, ,0, ,1, ,0, ,0
好的，是想要了解什么呢	0, ,0, ,0, ,1, ,0, ,0, ,0, ,0, ,0
我这边是整形科，或是留下您的联系方式，我让植发科的同事联系您	0, ,0, ,0, ,0, ,1, ,0, ,0, ,0, ,0
祛川字纹可以通过除皱针、玻尿酸填充和拉皮等方式进行有效改善的 具体需要根据您的实际情况，来选择最适合的方式哦 	0, ,0, ,0, ,0, ,0, ,0, ,0, ,0, ,1
您好 是想要了解双眼皮吗？	0, ,0, ,0, ,1, ,0, ,0, ,0, ,0, ,0
你如果经济方面不太宽裕 ，可以办理分期付款业务	0, ,1, ,0, ,0, ,0, ,0, ,0, ,0, ,0
您今年几岁啦？目前下巴长度怎么样，有后缩的情况吗？	0, ,0, ,0, ,0, ,0, ,1, ,0, ,0, ,0
